,timestamp,location_id,device_id,variable1,variable2,variable3,variable4,variable5
1860,2020-07-03 14:08:09,10,5,2.287,0.077,0.18,0.137,54.05
1861,2020-07-03 14:09:13,10,4,1.504,0.074,0.114,0.15,56.63
1862,2020-07-03 14:09:26,10,1,1.745,0.098,0.182,0.147,59.39
1863,2020-07-03 14:09:39,10,3,1.943,0.051,0.183,0.11,56.91
1864,2020-07-03 14:11:29,10,2,1.199,0.076,0.143,0.087,51.87
1865,2020-07-03 14:18:11,10,5,1.537,0.087,0.141,0.133,60.98
1866,2020-07-03 14:19:16,10,4,1.537,0.054,0.17,0.127,54.21
1867,2020-07-03 14:19:24,10,1,1.846,0.105,0.164,0.123,55.59
1868,2020-07-03 14:19:37,10,3,1.541,0.083,0.226,0.143,60.57
1869,2020-07-03 14:21:31,10,2,1.506,0.073,0.221,0.15,56.85
1870,2020-07-03 14:28:06,10,5,1.673,0.075,0.125,0.073,61.1
1871,2020-07-03 14:29:20,10,4,1.916,0.086,0.199,0.167,61.16
1872,2020-07-03 14:29:23,10,1,1.81,0.04,0.167,0.107,54.01
1873,2020-07-03 14:29:35,10,3,1.139,0.099,0.139,0.163,56.61
1874,2020-07-03 14:31:32,10,2,2.121,0.074,0.141,0.137,60.31
1875,2020-07-03 14:38:03,10,5,1.383,0.111,0.204,0.163,54.58
1876,2020-07-03 14:39:19,10,1,1.87,0.067,0.161,0.093,53.08
1877,2020-07-03 14:39:20,10,4,2.082,0.056,0.177,0.12,53.13
1878,2020-07-03 14:39:39,10,3,1.866,0.096,0.166,0.173,59.74
1879,2020-07-03 14:41:31,10,2,1.394,0.1,0.189,0.107,53.87
1880,2020-07-03 14:47:59,10,5,1.245,0.088,0.112,0.167,60.81
1881,2020-07-03 14:49:17,10,4,1.654,0.086,0.17,0.103,53.54
1882,2020-07-03 14:49:24,10,1,2.204,0.056,0.15,0.157,53.65
1883,2020-07-03 14:49:40,10,3,1.316,0.079,0.135,0.117,55.19
1884,2020-07-03 14:51:33,10,2,1.218,0.098,0.185,0.073,56.16
1885,2020-07-03 14:58:02,10,5,1.222,0.088,0.21,0.11,54.14
1886,2020-07-03 14:59:21,10,1,1.365,0.068,0.14,0.173,61.48
1887,2020-07-03 14:59:22,10,4,1.524,0.069,0.189,0.117,52.56
1888,2020-07-03 14:59:36,10,3,1.957,0.044,0.202,0.107,61.24
1889,2020-07-03 15:01:29,10,2,1.65,0.079,0.126,0.173,54.5
1890,2020-07-03 15:08:07,10,5,1.443,0.073,0.207,0.147,57.53
1891,2020-07-03 15:09:19,10,4,1.246,0.076,0.172,0.133,58.78
1892,2020-07-03 15:09:20,10,1,2.025,0.078,0.209,0.13,56.47
1893,2020-07-03 15:09:37,10,3,1.816,0.12,0.209,0.107,52.62
1894,2020-07-03 15:11:34,10,2,1.867,0.04,0.205,0.193,54.59
1895,2020-07-03 15:18:09,10,5,1.58,0.068,0.186,0.143,58.02
1896,2020-07-03 15:19:20,10,4,1.369,0.074,0.118,0.137,57.1
1897,2020-07-03 15:19:21,10,1,1.689,0.073,0.108,0.127,52.4
1898,2020-07-03 15:19:32,10,3,1.622,0.066,0.14,0.133,56.96
1899,2020-07-03 15:21:33,10,2,1.641,0.076,0.136,0.14,52.94
1900,2020-07-03 15:28:09,10,5,1.581,0.041,0.193,0.11,54.2
1901,2020-07-03 15:29:16,10,4,1.647,0.11,0.149,0.177,61.49
1902,2020-07-03 15:29:17,10,1,1.744,0.071,0.209,0.16,58.43
1903,2020-07-03 15:29:29,10,3,1.954,0.079,0.183,0.093,58.78
1904,2020-07-03 15:31:38,10,2,1.602,0.08,0.225,0.13,56.28
1905,2020-07-03 15:38:13,10,5,1.608,0.109,0.117,0.123,54.31
1906,2020-07-03 15:39:14,10,1,1.769,0.081,0.18,0.093,59.53
1907,2020-07-03 15:39:21,10,4,1.062,0.071,0.14,0.123,56.58
1908,2020-07-03 15:39:30,10,3,2.09,0.081,0.201,0.103,54.57
1909,2020-07-03 15:41:40,10,2,1.626,0.048,0.208,0.137,54.65
1910,2020-07-03 15:48:11,10,5,1.464,0.07,0.229,0.153,54.11
1911,2020-07-03 15:49:09,10,1,1.645,0.059,0.147,0.197,55.62
1912,2020-07-03 15:49:24,10,4,1.313,0.052,0.124,0.113,56.08
1913,2020-07-03 15:49:31,10,3,1.494,0.107,0.129,0.103,52.74
1914,2020-07-03 15:51:43,10,2,1.573,0.1,0.215,0.16,59.8
1915,2020-07-03 15:58:11,10,5,1.683,0.053,0.12,0.137,56.73
1916,2020-07-03 15:59:12,10,1,1.702,0.078,0.18,0.123,57.51
1917,2020-07-03 15:59:28,10,4,1.711,0.072,0.164,0.123,58.73
1918,2020-07-03 15:59:30,10,3,1.24,0.056,0.164,0.09,53.2
1919,2020-07-03 16:01:46,10,2,1.796,0.088,0.179,0.14,51.72
1920,2020-07-03 16:08:12,10,5,1.554,0.06,0.15,0.087,51.67
1921,2020-07-03 16:09:10,10,1,1.088,0.045,0.149,0.15,60.28
1922,2020-07-03 16:09:28,10,3,1.119,0.093,0.185,0.133,61.58
1923,2020-07-03 16:09:31,10,4,1.754,0.061,0.123,0.15,59.37
1924,2020-07-03 16:11:44,10,2,2.038,0.069,0.195,0.147,54.74
1925,2020-07-03 16:18:14,10,5,1.42,0.07,0.132,0.207,60.85
1926,2020-07-03 16:19:14,10,1,1.424,0.092,0.141,0.143,54.94
1927,2020-07-03 16:19:32,10,3,1.739,0.048,0.204,0.18,52.66
1928,2020-07-03 16:19:35,10,4,1.706,0.069,0.147,0.153,55.32
1929,2020-07-03 16:21:45,10,2,1.761,0.073,0.145,0.217,57.39
1930,2020-07-03 16:28:10,10,5,1.329,0.072,0.131,0.13,53.29
1931,2020-07-03 16:29:17,10,1,1.853,0.075,0.172,0.197,59.62
1932,2020-07-03 16:29:36,10,3,1.697,0.036,0.145,0.113,56.04
1933,2020-07-03 16:29:37,10,4,1.178,0.059,0.145,0.173,54.17
1934,2020-07-03 16:31:40,10,2,2.171,0.081,0.162,0.1,58.84
1935,2020-07-03 16:38:06,10,5,1.242,0.036,0.166,0.173,61.29
1936,2020-07-03 16:39:21,10,1,1.686,0.087,0.205,0.13,53.0
1937,2020-07-03 16:39:33,10,4,1.439,0.034,0.151,0.18,53.35
1938,2020-07-03 16:39:41,10,3,1.546,0.071,0.187,0.09,58.09
1939,2020-07-03 16:41:35,10,2,1.262,0.075,0.195,0.133,55.98
1940,2020-07-03 16:48:02,10,5,1.768,0.05,0.136,0.123,59.37
1941,2020-07-03 16:49:16,10,1,1.346,0.062,0.18,0.14,55.16
1942,2020-07-03 16:49:29,10,4,1.472,0.033,0.193,0.193,59.65
1943,2020-07-03 16:49:38,10,3,1.497,0.105,0.112,0.107,61.35
1944,2020-07-03 16:51:34,10,2,1.668,0.117,0.166,0.143,54.89
1945,2020-07-03 16:58:06,10,5,1.732,0.064,0.209,0.163,58.42
1946,2020-07-03 16:59:15,10,1,1.936,0.096,0.119,0.16,55.61
1947,2020-07-03 16:59:32,10,4,1.45,0.043,0.183,0.173,57.02
1948,2020-07-03 16:59:42,10,3,1.225,0.072,0.19,0.1,55.93
1949,2020-07-03 17:01:35,10,2,1.605,0.081,0.141,0.083,59.95
1950,2020-07-03 17:08:03,10,5,1.863,0.036,0.168,0.167,59.15
1951,2020-07-03 17:09:14,10,1,2.29,0.09,0.172,0.153,54.17
1952,2020-07-03 17:09:35,10,4,1.906,0.04,0.186,0.113,60.51
1953,2020-07-03 17:09:45,10,3,1.569,0.035,0.198,0.147,56.78
1954,2020-07-03 17:11:34,10,2,1.92,0.08,0.136,0.127,55.17
1955,2020-07-03 17:18:01,10,5,1.679,0.086,0.167,0.173,56.82
1956,2020-07-03 17:19:18,10,1,1.523,0.058,0.143,0.173,52.16
1957,2020-07-03 17:19:34,10,4,1.706,0.094,0.103,0.087,54.71
1958,2020-07-03 17:19:41,10,3,1.587,0.1,0.145,0.147,53.28
1959,2020-07-03 17:21:30,10,2,1.422,0.091,0.197,0.197,55.53
1960,2020-07-03 17:27:56,10,5,1.068,0.105,0.129,0.167,55.57
1961,2020-07-03 17:29:16,10,1,1.271,0.058,0.156,0.147,60.3
1962,2020-07-03 17:29:31,10,4,1.436,0.086,0.18,0.117,51.5
1963,2020-07-03 17:29:46,10,3,1.28,0.05,0.122,0.17,55.63
1964,2020-07-03 17:31:25,10,2,1.385,0.082,0.13,0.113,58.34
1965,2020-07-03 17:37:53,10,5,1.913,0.068,0.127,0.197,59.2
1966,2020-07-03 17:39:13,10,1,1.445,0.056,0.228,0.187,57.07
1967,2020-07-03 17:39:34,10,4,2.071,0.081,0.157,0.153,52.46
1968,2020-07-03 17:39:48,10,3,2.121,0.109,0.193,0.203,58.59
1969,2020-07-03 17:41:27,10,2,1.883,0.097,0.198,0.077,55.89
1970,2020-07-03 17:47:52,10,5,2.081,0.096,0.159,0.15,56.72
1971,2020-07-03 17:49:11,10,1,1.571,0.117,0.22,0.12,61.37
1972,2020-07-03 17:49:32,10,4,2.074,0.072,0.21,0.2,54.13
1973,2020-07-03 17:49:49,10,3,1.392,0.113,0.121,0.14,59.53
1974,2020-07-03 17:51:32,10,2,1.868,0.11,0.213,0.153,53.92
1975,2020-07-03 17:57:53,10,5,2.204,0.063,0.146,0.17,57.32
1976,2020-07-03 17:59:12,10,1,1.756,0.089,0.18,0.097,59.57
1977,2020-07-03 17:59:29,10,4,1.49,0.084,0.194,0.113,53.31
1978,2020-07-03 17:59:44,10,3,2.056,0.058,0.166,0.127,59.37
1979,2020-07-03 18:01:37,10,2,1.425,0.037,0.147,0.17,58.26
1980,2020-07-03 18:07:58,10,5,1.22,0.068,0.117,0.117,53.18
1981,2020-07-03 18:09:13,10,1,2.288,0.11,0.143,0.123,53.08
1982,2020-07-03 18:09:33,10,4,1.696,0.047,0.153,0.177,56.88
1983,2020-07-03 18:09:48,10,3,1.788,0.049,0.136,0.127,52.15
1984,2020-07-03 18:11:33,10,2,1.073,0.065,0.135,0.11,52.64
1985,2020-07-03 18:18:01,10,5,1.868,0.078,0.189,0.153,54.74
1986,2020-07-03 18:19:17,10,1,1.95,0.071,0.217,0.177,61.36
1987,2020-07-03 18:19:33,10,4,1.921,0.03,0.204,0.12,53.51
1988,2020-07-03 18:19:49,10,3,1.296,0.11,0.193,0.157,56.99
1989,2020-07-03 18:21:28,10,2,1.614,0.08,0.178,0.193,57.3
1990,2020-07-03 18:27:57,10,5,1.665,0.086,0.113,0.143,51.73
1991,2020-07-03 18:29:15,10,1,1.96,0.117,0.208,0.197,57.09
1992,2020-07-03 18:29:37,10,4,1.323,0.08,0.209,0.123,53.2
1993,2020-07-03 18:29:47,10,3,1.339,0.068,0.113,0.14,60.81
1994,2020-07-03 18:31:31,10,2,1.145,0.065,0.123,0.16,52.17
1995,2020-07-03 18:37:55,10,5,1.376,0.094,0.126,0.113,61.06
1996,2020-07-03 18:39:15,10,1,1.486,0.039,0.172,0.173,53.27
1997,2020-07-03 18:39:39,10,4,1.23,0.098,0.115,0.21,59.88
1998,2020-07-03 18:39:45,10,3,1.617,0.073,0.103,0.103,57.01
1999,2020-07-03 18:41:35,10,2,1.764,0.088,0.192,0.19,59.78
2000,2020-07-03 18:48:00,10,5,1.827,0.054,0.103,0.093,52.72
2001,2020-07-03 18:49:13,10,1,1.181,0.082,0.23,0.137,60.02
2002,2020-07-03 18:49:34,10,4,1.219,0.094,0.204,0.11,53.75
2003,2020-07-03 18:49:41,10,3,1.025,0.108,0.164,0.087,59.99
2004,2020-07-03 18:51:33,10,2,1.461,0.104,0.19,0.163,55.26
2005,2020-07-03 18:57:56,10,5,1.919,0.043,0.126,0.09,53.86
2006,2020-07-03 18:59:14,10,1,1.644,0.085,0.125,0.133,55.26
2007,2020-07-03 18:59:39,10,4,1.933,0.087,0.157,0.137,55.45
2008,2020-07-03 18:59:46,10,3,1.358,0.074,0.198,0.103,56.68
2009,2020-07-03 19:01:38,10,2,1.792,0.105,0.201,0.097,58.0
2010,2020-07-03 19:08:01,10,5,1.478,0.064,0.184,0.133,60.51
2011,2020-07-03 19:09:16,10,1,1.57,0.068,0.13,0.173,56.16
2012,2020-07-03 19:09:41,10,4,1.45,0.1,0.166,0.153,55.22
2013,2020-07-03 19:09:51,10,3,1.879,0.057,0.171,0.197,56.19
2014,2020-07-03 19:11:42,10,2,1.391,0.094,0.151,0.187,59.72
2015,2020-07-03 19:18:03,10,5,1.698,0.108,0.132,0.193,58.8
2016,2020-07-03 19:19:17,10,1,1.148,0.074,0.116,0.13,58.95
2017,2020-07-03 19:19:38,10,4,1.414,0.067,0.124,0.16,60.79
2018,2020-07-03 19:19:51,10,3,1.176,0.084,0.161,0.183,59.26
2019,2020-07-03 19:21:45,10,2,2.143,0.106,0.12,0.097,57.27
2020,2020-07-03 19:28:00,10,5,1.344,0.081,0.117,0.13,59.32
2021,2020-07-03 19:29:20,10,1,1.852,0.07,0.109,0.143,61.71
2022,2020-07-03 19:29:43,10,4,2.083,0.114,0.172,0.11,55.62
2023,2020-07-03 19:29:55,10,3,1.28,0.064,0.114,0.11,60.18
2024,2020-07-03 19:31:46,10,2,1.884,0.104,0.123,0.113,57.42
2025,2020-07-03 19:38:00,10,5,1.579,0.066,0.158,0.127,59.98
2026,2020-07-03 19:39:18,10,1,2.152,0.09,0.134,0.177,58.09
2027,2020-07-03 19:39:43,10,4,1.55,0.066,0.124,0.14,52.03
2028,2020-07-03 19:39:58,10,3,1.741,0.089,0.165,0.15,55.18
2029,2020-07-03 19:41:45,10,2,1.43,0.036,0.146,0.16,57.68
2030,2020-07-03 19:47:59,10,5,1.44,0.08,0.116,0.097,59.11
2031,2020-07-03 19:49:20,10,1,1.053,0.032,0.202,0.12,53.47
2032,2020-07-03 19:49:44,10,4,1.378,0.08,0.135,0.133,58.29
2033,2020-07-03 19:50:00,10,3,1.841,0.067,0.147,0.163,54.57
2034,2020-07-03 19:51:49,10,2,1.894,0.09,0.19,0.14,57.36
2035,2020-07-03 19:57:54,10,5,1.975,0.062,0.21,0.147,54.54
2036,2020-07-03 19:59:20,10,1,2.089,0.049,0.12,0.163,54.8
2037,2020-07-03 19:59:42,10,4,1.846,0.078,0.155,0.207,52.05
2038,2020-07-03 20:00:04,10,3,1.94,0.075,0.182,0.1,59.76
2039,2020-07-03 20:01:50,10,2,1.326,0.071,0.112,0.11,60.26
2040,2020-07-03 20:07:54,10,5,1.227,0.084,0.129,0.133,57.61
2041,2020-07-03 20:09:18,10,1,1.768,0.088,0.125,0.147,60.79
2042,2020-07-03 20:09:37,10,4,1.502,0.041,0.123,0.197,53.8
2043,2020-07-03 20:10:02,10,3,1.268,0.08,0.18,0.113,61.15
2044,2020-07-03 20:11:49,10,2,1.454,0.066,0.128,0.157,58.76
2045,2020-07-03 20:17:50,10,5,1.026,0.09,0.13,0.167,58.27
2046,2020-07-03 20:19:13,10,1,2.012,0.041,0.133,0.11,61.11
2047,2020-07-03 20:19:42,10,4,1.845,0.066,0.172,0.143,56.83
2048,2020-07-03 20:20:04,10,3,1.423,0.08,0.176,0.12,56.19
2049,2020-07-03 20:21:52,10,2,1.921,0.1,0.212,0.09,54.58
2050,2020-07-03 20:27:47,10,5,1.442,0.037,0.112,0.163,53.86
2051,2020-07-03 20:29:15,10,1,1.392,0.068,0.19,0.123,52.52
2052,2020-07-03 20:29:44,10,4,1.815,0.044,0.205,0.137,51.6
2053,2020-07-03 20:30:03,10,3,1.518,0.072,0.205,0.127,58.57
2054,2020-07-03 20:31:52,10,2,1.159,0.062,0.194,0.21,60.08
2055,2020-07-03 20:37:42,10,5,1.967,0.071,0.131,0.143,60.0
2056,2020-07-03 20:39:15,10,1,1.586,0.089,0.153,0.103,55.65
2057,2020-07-03 20:39:45,10,4,1.893,0.083,0.191,0.157,54.11
2058,2020-07-03 20:39:58,10,3,1.915,0.096,0.142,0.163,54.28
2059,2020-07-03 20:41:49,10,2,1.175,0.113,0.111,0.14,52.82
2060,2020-07-03 20:47:41,10,5,2.034,0.076,0.206,0.12,60.61
2061,2020-07-03 20:49:18,10,1,1.725,0.09,0.103,0.15,57.37
2062,2020-07-03 20:49:47,10,4,1.646,0.076,0.168,0.167,56.3
2063,2020-07-03 20:50:02,10,3,2.076,0.11,0.195,0.097,60.5
2064,2020-07-03 20:51:44,10,2,1.197,0.047,0.184,0.097,61.88
2065,2020-07-03 20:57:46,10,5,1.417,0.099,0.197,0.153,53.05
2066,2020-07-03 20:59:18,10,1,2.108,0.087,0.104,0.18,58.83
2067,2020-07-03 20:59:45,10,4,1.983,0.067,0.195,0.187,52.79
2068,2020-07-03 20:59:59,10,3,1.704,0.082,0.205,0.133,54.72
2069,2020-07-03 21:01:43,10,2,1.473,0.073,0.146,0.167,60.27
2070,2020-07-03 21:07:50,10,5,1.203,0.036,0.142,0.14,53.85
2071,2020-07-03 21:09:22,10,1,1.938,0.077,0.208,0.12,55.68
2072,2020-07-03 21:09:46,10,4,1.201,0.052,0.155,0.177,61.48
2073,2020-07-03 21:09:57,10,3,1.625,0.073,0.2,0.103,58.7
2074,2020-07-03 21:11:46,10,2,1.843,0.041,0.169,0.16,56.66
2075,2020-07-03 21:17:46,10,5,1.26,0.063,0.169,0.113,56.95
2076,2020-07-03 21:19:22,10,1,1.726,0.071,0.203,0.097,59.08
2077,2020-07-03 21:19:45,10,4,1.956,0.111,0.211,0.103,60.67
2078,2020-07-03 21:20:01,10,3,1.817,0.03,0.228,0.137,61.14
2079,2020-07-03 21:21:48,10,2,1.546,0.112,0.11,0.147,58.78
2080,2020-07-03 21:27:50,10,5,1.492,0.089,0.155,0.153,58.69
2081,2020-07-03 21:29:26,10,1,1.927,0.031,0.19,0.16,53.92
2082,2020-07-03 21:29:41,10,4,1.536,0.06,0.124,0.13,52.37
2083,2020-07-03 21:29:59,10,3,1.447,0.048,0.22,0.123,59.17
2084,2020-07-03 21:31:44,10,2,1.788,0.073,0.171,0.153,57.87
2085,2020-07-03 21:37:54,10,5,1.608,0.079,0.183,0.153,52.48
2086,2020-07-03 21:39:27,10,1,1.165,0.079,0.152,0.157,53.65
2087,2020-07-03 21:39:40,10,4,1.887,0.067,0.177,0.123,59.69
2088,2020-07-03 21:40:04,10,3,1.523,0.097,0.129,0.137,52.22
2089,2020-07-03 21:41:46,10,2,1.357,0.076,0.2,0.08,56.32
2090,2020-07-03 21:47:54,10,5,1.753,0.076,0.121,0.167,58.34
2091,2020-07-03 21:49:29,10,1,1.76,0.085,0.107,0.127,53.04
2092,2020-07-03 21:49:39,10,4,1.629,0.081,0.192,0.15,56.19
2093,2020-07-03 21:50:07,10,3,1.751,0.057,0.212,0.2,57.29
2094,2020-07-03 21:51:46,10,2,1.381,0.083,0.203,0.157,53.15
2095,2020-07-03 21:57:50,10,5,1.289,0.068,0.15,0.087,57.84
2096,2020-07-03 21:59:29,10,1,1.615,0.108,0.193,0.117,56.62
2097,2020-07-03 21:59:43,10,4,2.009,0.041,0.176,0.09,59.74
2098,2020-07-03 22:00:03,10,3,2.272,0.109,0.1,0.147,55.09
2099,2020-07-03 22:01:48,10,2,1.4,0.06,0.185,0.157,59.43
2100,2020-07-03 22:07:46,10,5,1.917,0.092,0.209,0.11,59.38
2101,2020-07-03 22:09:25,10,1,1.628,0.074,0.134,0.12,60.51
2102,2020-07-03 22:09:42,10,4,1.306,0.069,0.131,0.103,53.61
2103,2020-07-03 22:10:02,10,3,1.957,0.057,0.17,0.137,56.81
2104,2020-07-03 22:11:50,10,2,1.188,0.081,0.175,0.14,56.69
2105,2020-07-03 22:17:45,10,5,1.603,0.066,0.19,0.137,54.85
2106,2020-07-03 22:19:28,10,1,1.804,0.103,0.228,0.153,58.1
2107,2020-07-03 22:19:45,10,4,1.398,0.055,0.135,0.1,53.31
2108,2020-07-03 22:19:57,10,3,1.715,0.046,0.2,0.097,60.08
2109,2020-07-03 22:21:52,10,2,1.804,0.09,0.118,0.11,51.17
2110,2020-07-03 22:27:41,10,5,1.184,0.044,0.139,0.11,54.45
2111,2020-07-03 22:29:30,10,1,2.198,0.107,0.182,0.167,61.43
2112,2020-07-03 22:29:48,10,4,1.673,0.065,0.189,0.147,55.27
2113,2020-07-03 22:29:55,10,3,1.425,0.051,0.218,0.163,56.08
2114,2020-07-03 22:31:51,10,2,1.785,0.086,0.159,0.137,51.7
2115,2020-07-03 22:37:41,10,5,1.71,0.073,0.148,0.123,54.77
2116,2020-07-03 22:39:26,10,1,1.38,0.04,0.19,0.09,51.14
2117,2020-07-03 22:39:45,10,4,1.006,0.055,0.117,0.103,52.76
2118,2020-07-03 22:39:55,10,3,1.978,0.075,0.193,0.14,53.05
2119,2020-07-03 22:41:47,10,2,1.703,0.07,0.124,0.13,60.39
2120,2020-07-03 22:47:38,10,5,1.129,0.097,0.205,0.157,58.66
2121,2020-07-03 22:49:25,10,1,2.03,0.105,0.119,0.173,51.52
2122,2020-07-03 22:49:41,10,4,1.691,0.1,0.127,0.15,55.56
2123,2020-07-03 22:49:56,10,3,1.389,0.07,0.201,0.09,53.94
2124,2020-07-03 22:51:45,10,2,1.967,0.061,0.209,0.183,53.64
2125,2020-07-03 22:57:38,10,5,2.005,0.104,0.144,0.13,61.5
2126,2020-07-03 22:59:26,10,1,1.324,0.098,0.184,0.153,54.3
2127,2020-07-03 22:59:43,10,4,1.562,0.072,0.205,0.18,59.35
2128,2020-07-03 22:59:55,10,3,1.725,0.069,0.1,0.097,54.28
2129,2020-07-03 23:01:40,10,2,1.092,0.056,0.169,0.187,52.4
2130,2020-07-03 23:07:38,10,5,1.61,0.09,0.22,0.207,56.56
2131,2020-07-03 23:09:24,10,1,1.538,0.079,0.155,0.193,58.95
2132,2020-07-03 23:09:44,10,4,2.051,0.113,0.214,0.197,55.32
2133,2020-07-03 23:09:55,10,3,2.064,0.044,0.11,0.203,61.44
2134,2020-07-03 23:11:45,10,2,1.532,0.052,0.225,0.093,55.5
2135,2020-07-03 23:17:35,10,5,1.434,0.057,0.197,0.117,55.07
2136,2020-07-03 23:19:24,10,1,1.268,0.105,0.16,0.143,53.02
2137,2020-07-03 23:19:46,10,4,1.442,0.108,0.141,0.177,53.35
2138,2020-07-03 23:19:57,10,3,2.088,0.061,0.171,0.157,59.2
2139,2020-07-03 23:21:40,10,2,2.193,0.054,0.125,0.14,59.57
2140,2020-07-03 23:27:31,10,5,1.062,0.062,0.217,0.12,52.27
2141,2020-07-03 23:29:19,10,1,1.717,0.092,0.193,0.147,56.52
2142,2020-07-03 23:29:45,10,4,1.591,0.085,0.186,0.193,58.44
2143,2020-07-03 23:29:58,10,3,1.712,0.08,0.158,0.117,52.84
2144,2020-07-03 23:31:37,10,2,1.985,0.117,0.226,0.103,58.04
2145,2020-07-03 23:37:36,10,5,1.045,0.07,0.148,0.187,56.55
2146,2020-07-03 23:39:19,10,1,1.479,0.071,0.173,0.143,60.23
2147,2020-07-03 23:39:43,10,4,1.255,0.102,0.158,0.15,55.66
2148,2020-07-03 23:39:56,10,3,1.921,0.05,0.214,0.167,58.6
2149,2020-07-03 23:41:37,10,2,1.579,0.085,0.214,0.1,52.78
2150,2020-07-03 23:47:39,10,5,1.546,0.08,0.13,0.143,60.31
2151,2020-07-03 23:49:16,10,1,1.044,0.105,0.193,0.12,58.74
2152,2020-07-03 23:49:43,10,4,2.191,0.034,0.136,0.203,58.18
2153,2020-07-03 23:49:57,10,3,1.455,0.041,0.189,0.17,51.24
2154,2020-07-03 23:51:42,10,2,1.56,0.08,0.204,0.163,57.26
2155,2020-07-03 23:57:35,10,5,2.04,0.095,0.134,0.1,52.24
2156,2020-07-03 23:59:17,10,1,1.54,0.079,0.123,0.147,56.5
2157,2020-07-03 23:59:38,10,4,1.616,0.063,0.22,0.123,57.86
2158,2020-07-03 23:59:59,10,3,1.393,0.088,0.19,0.16,57.63
2159,2020-07-04 00:01:46,10,2,1.414,0.064,0.117,0.127,54.78
2160,2020-07-04 00:07:34,10,5,1.511,0.08,0.186,0.197,58.11
2161,2020-07-04 00:09:15,10,1,1.533,0.078,0.141,0.157,61.0
2162,2020-07-04 00:09:35,10,4,1.681,0.082,0.199,0.1,58.1
2163,2020-07-04 00:10:03,10,3,1.705,0.072,0.223,0.153,52.26
2164,2020-07-04 00:11:50,10,2,1.667,0.078,0.182,0.15,59.51
2165,2020-07-04 00:17:35,10,5,2.136,0.063,0.131,0.113,54.92
2166,2020-07-04 00:19:18,10,1,1.36,0.105,0.173,0.18,61.84
2167,2020-07-04 00:19:34,10,4,2.243,0.058,0.195,0.16,52.09
2168,2020-07-04 00:19:59,10,3,1.956,0.114,0.152,0.117,57.03
2169,2020-07-04 00:21:51,10,2,1.304,0.044,0.165,0.103,58.5
2170,2020-07-04 00:27:40,10,5,1.499,0.086,0.124,0.12,54.54
2171,2020-07-04 00:29:17,10,1,1.221,0.062,0.171,0.137,57.83
2172,2020-07-04 00:29:39,10,4,1.937,0.098,0.111,0.13,55.11
2173,2020-07-04 00:29:55,10,3,1.555,0.113,0.218,0.073,54.58
2174,2020-07-04 00:31:50,10,2,1.728,0.074,0.216,0.16,53.03
2175,2020-07-04 00:37:43,10,5,1.68,0.063,0.192,0.153,54.99
2176,2020-07-04 00:39:17,10,1,1.939,0.088,0.211,0.123,60.4
2177,2020-07-04 00:39:40,10,4,1.395,0.064,0.2,0.133,53.55
2178,2020-07-04 00:39:51,10,3,1.54,0.057,0.135,0.12,58.43
2179,2020-07-04 00:41:54,10,2,1.803,0.097,0.207,0.14,56.53
2180,2020-07-04 00:47:40,10,5,2.015,0.08,0.168,0.14,53.97
2181,2020-07-04 00:49:13,10,1,1.477,0.096,0.207,0.13,60.68
2182,2020-07-04 00:49:37,10,4,1.551,0.072,0.196,0.107,58.51
2183,2020-07-04 00:49:51,10,3,1.63,0.074,0.136,0.08,52.16
2184,2020-07-04 00:51:49,10,2,1.532,0.067,0.202,0.12,59.99
2185,2020-07-04 00:57:43,10,5,2.165,0.052,0.143,0.133,58.9
2186,2020-07-04 00:59:18,10,1,2.158,0.105,0.134,0.15,54.39
2187,2020-07-04 00:59:32,10,4,1.64,0.086,0.137,0.097,51.91
2188,2020-07-04 00:59:53,10,3,1.979,0.047,0.216,0.19,55.15
2189,2020-07-04 01:01:48,10,2,1.055,0.098,0.226,0.14,61.15
2190,2020-07-04 01:07:40,10,5,1.874,0.067,0.109,0.18,58.48
2191,2020-07-04 01:09:14,10,1,2.093,0.114,0.128,0.133,59.4
2192,2020-07-04 01:09:30,10,4,1.72,0.103,0.2,0.087,61.53
2193,2020-07-04 01:09:52,10,3,1.004,0.091,0.188,0.133,59.68
2194,2020-07-04 01:11:48,10,2,1.881,0.058,0.167,0.12,55.97
2195,2020-07-04 01:17:42,10,5,1.983,0.08,0.166,0.1,60.08
2196,2020-07-04 01:19:17,10,1,1.821,0.109,0.102,0.13,61.5
2197,2020-07-04 01:19:26,10,4,1.462,0.068,0.155,0.12,59.38
2198,2020-07-04 01:19:57,10,3,1.474,0.092,0.169,0.153,54.81
2199,2020-07-04 01:21:47,10,2,1.5,0.116,0.22,0.13,52.35
2200,2020-07-04 01:27:44,10,5,1.73,0.071,0.193,0.173,51.98
2201,2020-07-04 01:29:17,10,1,1.611,0.068,0.214,0.177,54.44
2202,2020-07-04 01:29:27,10,4,2.152,0.091,0.183,0.083,52.83
2203,2020-07-04 01:30:00,10,3,1.391,0.07,0.123,0.167,58.16
2204,2020-07-04 01:31:51,10,2,1.787,0.093,0.214,0.19,52.97
2205,2020-07-04 01:37:44,10,5,1.388,0.056,0.152,0.13,58.83
2206,2020-07-04 01:39:20,10,1,1.661,0.104,0.18,0.113,61.1
2207,2020-07-04 01:39:29,10,4,1.248,0.078,0.158,0.18,52.34
2208,2020-07-04 01:40:02,10,3,1.495,0.082,0.14,0.113,55.67
